country,region,type,regulator number,name,producer,application method,formulation,min rate,max rate,rate UOM,min days between applications,REI (h),PHI (d),AI1,[AI1],[AI1]UOM,AI1 EIQ,AI2,[AI2],[AI2]UOM,AI2 EIQ,AI3,[AI3],[AI3]UOM,AI3 EIQ,AI4,[AI4],[AI4]UOM,AI4 EIQ
United States,Washington,Field Fungicide,352-834,FONTELIS,"CORTEVA AGRISCIENCE, LLC",Furrow,Liquid,30,30,fl oz/acre,,12,,Penthiopyrad,1.67,lb/gal,26.75,,,,,,,,,,,,
United States,Idaho,Field Fungicide,352-834,FONTELIS,"CORTEVA AGRISCIENCE, LLC",Furrow,Liquid,30,30,fl oz/acre,,12,,Penthiopyrad,1.67,lb/gal,26.75,,,,,,,,,,,,
United States,Washington,Field Fungicide,352-834,FONTELIS,"CORTEVA AGRISCIENCE, LLC",Foliar,Liquid,16,30,fl oz/acre,7,12,0,Penthiopyrad,1.67,lb/gal,26.75,,,,,,,,,,,,
United States,Idaho,Field Fungicide,352-834,FONTELIS,"CORTEVA AGRISCIENCE, LLC",Foliar,Liquid,16,30,fl oz/acre,7,12,0,Penthiopyrad,1.67,lb/gal,26.75,,,,,,,,,,,,
United States,,Field Fungicide,352-836,VERTISAN,"CORTEVA AGRISCIENCE, LLC",Foliar,Liquid,10,24,fl oz/acre,7,12,7,Penthiopyrad,1.67,lb/gal,26.75,,,,,,,,,,,,
United States,,Field Fungicide - 36inch Spacing,352-836,VERTISAN,"CORTEVA AGRISCIENCE, LLC",Furrow,Liquid,10.2,24,fl oz/acre,,12,7,Penthiopyrad,1.67,lb/gal,26.75,,,,,,,,,,,,
Canada,,Field Fungicide,30332,VERTISAN,Belchim Crop Protection Canada Inc.,Foliar,Liquid,1,1.75,l/ha,7,12,7,Penthiopyrad,200,g/L,26.75,,,,,,,,,,,,
United States,,Field Insecticide,5481-503,AMBUSH 25WSP INSECTICIDE,Amvac Chemical Corporation,Foliar,Dry,3.2,12.8,oz/acre,10,12,14,Permethrin,26,%,29.33333333,,,,,,,,,,,,
Canada,,Field Insecticide,14882,AMBUSH 500 EC,Amvac Chemical Corp,Foliar,Liquid,140,300,ml/ha,7,12,1,Permethrin,500,g/L,29.33333333,,,,,,,,,,,,
United States,,Field Insecticide,5481-549,AMBUSH INSECTICIDE,Amvac Chemical Corporation,Foliar,Liquid,3.2,12.8,fl oz/acre,10,12,14,Permethrin,2,lb/gal,29.33333333,,,,,,,,,,,,
United States,,Field Insecticide,1381-187,ARCTIC 3.2 EC,"Winfield Solutions, LLC",Foliar,Liquid,4,8,fl oz/acre,10,12,14,Permethrin,3.2,lb/gal,29.33333333,,,,,,,,,,,,
United States,,Field Insecticide,70506-9-55467,PERMETHRIN 3.2 EC (Tenkoz),"TENKOZ, Inc.",Foliar,Liquid,4,8,fl oz/acre,10,12,14,Permethrin,3.2,lb/gal,29.33333333,,,,,,,,,,,,
Canada,,Field Insecticide,28877,PERM-UP,"UPL NA, Inc.",Foliar,Liquid,180,390,ml/ha,7,12,1,Permethrin,384,g/L,29.33333333,,,,,,,,,,,,
United States,Maine,Field Insecticide,70506-66,PERM-UP 25DF,"United Phosphorus, Inc.",Foliar,Dry,6.4,12.8,oz/acre,10,12,14,Permethrin,25,%,29.33333333,,,,,,,,,,,,
United States,Maine,Field Insecticide,70506-9,PERM-UP 3.2EC,"United Phosphorus, Inc.",Foliar,Liquid,4,8,fl oz/acre,10,12,14,Permethrin,3.2,lb/gal,29.33333333,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,70506-9,PERM-UP 3.2EC,"United Phosphorus, Inc.",Foliar,Liquid,4,8,fl oz/acre,10,12,14,Permethrin,3.2,lb/gal,29.33333333,,,,,,,,,,,,
United States,,Field Insecticide,279-3051,POUNCE 25WP,FMC Corporation,Foliar,Dry,6.4,12.8,oz/acre,10,12,14,Permethrin,25,%,29.33333333,,,,,,,,,,,,
United States,,Field Insecticide,279-3014,POUNCE 3.2 EC,FMC Corporation,Foliar,Liquid,4,8,fl oz/acre,10,12,14,Permethrin,3.2,lb/gal,29.33333333,,,,,,,,,,,,
Canada,,Field Insecticide,16688,POUNCE 384 EC,FMC Corporation,Foliar,Liquid,180,390,ml/ha,7,12,1,Permethrin,384,g/L,29.33333333,,,,,,,,,,,,
United States,,Field Insecticide,34704-259,PHORATE 20 G,Loveland Products Inc.,Furrow,Dry,11.25,17.25,lb/acre,,48,90,Phorate,20,%,48.83,,,,,,,,,,,,
United States,,Field Insecticide,5481-530,THIMET 20-G,Amvac Chemical Corporation,Foliar,Dry,8.68,17.7,lb/acre,,48,90,Phorate,20,%,48.83,,,,,,,,,,,,
United States,,Field Insecticide,5481-530,THIMET 20-G,Amvac Chemical Corporation,Furrow,Dry,8.68,11.5,lb/acre,,48,90,Phorate,20,%,48.83,,,,,,,,,,,,
Canada,,Nematicide,29000,THIMET 20-G,Amvac Chemical Corp,Furrow,Dry,12.9,19.8,kg/ha,,48,90,Phorate,20,%,48.83,,,,,,,,,,,,
Canada,,Field Insecticide,23006,IMIDAN 50-WP INSTAPAK,Gowan Company L.L.C.,Foliar,Dry,2.25,2.25,kg/ha,7,12,7,Phosmet,50,%,32.81833333,,,,,,,,,,,,
United States,,Field Insecticide,10163-169,IMIDAN 70-W,Gowan Company,Foliar,Dry,1.33,1.33,lb/acre,10,120,7,Phosmet,70,%,32.81833333,,,,,,,,,,,,
Canada,,Field Insecticide,29064,IMIDAN 70-WP INSTAPAK,Gowan Company L.L.C.,Foliar,Dry,1.6,1.6,kg/ha,7,12,7,Phosmet,70,%,32.81833333,,,,,,,,,,,,
Canada,,Field Fungicide,29100,CONFINE,Winfield Solutions LLC,Foliar,Liquid,3,7,l/ha,3,,1,Phosphorous acid,458,g/L,7.333333333,,,,,,,,,,,,
Canada,,Field Fungicide,30648,CONFINE EXTRA,Winfield Solutions LLC,Foliar,Liquid,5,10,l/ha,7,,1,Phosphorous acid,530,g/L,7.333333333,,,,,,,,,,,,
United States,,Field Fungicide,1381-244,CONFINE EXTRA FUNGICIDE,"Winfield Solutions, LLC",Foliar,Liquid,1,5,qt/acre,3,4,0,Phosphorous acid,4,lb/gal,7.333333333,,,,,,,,,,,,
United States,,Field Fungicide,68573-2,FOSPHITE,JH Biotech Inc.,Foliar,Liquid,3,5,qt/acre,3,4,,Phosphorous acid,3.9,lb/gal,7.333333333,,,,,,,,,,,,
United States,,Field Fungicide,73771-5,FUNGI-PHITE,"VERDESIAN LIFE SCIENCES U.S., LLC",Foliar,Liquid,1,3,qt/acre,7,4,14,Phosphorous Acid,5.41,lb/gal,7.333333333,,,,,,,,,,,,
United States,,Fumigant,73806-1,K-PHITE 7LP,"Plant Food Systems, Inc.",Fumigation,Liquid,1,5,qt/acre,3,4,0,Phosphorous acid,4.41,lb/gal,7.333333333,,,,,,,,,,,,
United States,,Field Fungicide,70299-22,OXIPHOS FUNGICIDE,"BioSafe Systems, LLC",Foliar,Liquid,2.5,10,qt/acre,7,4,0,Phosphorous acid,1.93,lb/gal,7.333333333,,,,,,,,,,,,
United States,,Field Fungicide,19713-625,PHITICIDE,Drexel Chemical Company,Foliar,Liquid,2,10,pt/acre,4,4,,Phosphorous acid,4.32,lb/gal,7.333333333,,,,,,,,,,,,
United States,,Field Fungicide - 36inch Spacing,19713-625,PHITICIDE,Drexel Chemical Company,Furrow,Liquid,3.75,10,pt/acre,,4,,Phosphorous acid,4.32,lb/gal,7.333333333,,,,,,,,,,,,
United States,,Field Fungicide,55146-83,PHOSTROL,Nufarm Americas Inc.,Foliar,Liquid,2.5,10,pt/acre,4,4,,Phosphorous acid,4.32,lb/gal,7.333333333,,,,,,,,,,,,
United States,,Field Fungicide - 36inch Spacing,55146-83,PHOSTROL,Nufarm Americas Inc.,Furrow,Liquid,3.75,10,pt/acre,,4,,Phosphorous acid,4.32,lb/gal,7.333333333,,,,,,,,,,,,
Canada,,Field Fungicide,30449,PHOSTROL,Belchim Crop Protection Canada Inc.,Foliar,Liquid,2.9,11.6,l/ha,7,12,0,Phosphorous acid,536,g/L,7.333333333,,,,,,,,,,,,
Canada,,Field Fungicide,30449,PHOSTROL,Belchim Crop Protection Canada Inc.,Furrow,Liquid,5.8,11.6,l/ha,,12,0,Phosphorous acid,536,g/L,7.333333333,,,,,,,,,,,,
United States,,Field Fungicide,42519-22-5905,PROPHYT,Helena Chemical Company,Foliar,Liquid,4,8,pt/acre,5,4,0,Phosphorous acid,4.2,lb/gal,7.333333333,,,,,,,,,,,,
United States,,Field Fungicide,34704-924,RAMPART,Loveland Products Inc.,Foliar,Liquid,1,5,qt/acre,3,4,,Phosphorous acid,3.9,lb/gal,7.333333333,,,,,,,,,,,,
Canada,,Field Fungicide,30654,RAMPART FUNGICIDE,Loveland Products Canada Inc.,Foliar,Liquid,3,8,l/ha,3,4,,Phosphorous acid,530,g/L,7.333333333,,,,,,,,,,,,
United States,,Field Fungicide,87865-1,RELOAD FUNGICIDE,BELCHIM CROP PROTECTION US CORPORATION,Foliar,Liquid,2.5,10,pt/acre,4,12,,Phosphorous acid,4.17,lb/gal,7.333333333,,,,,,,,,,,,
United States,,Field Fungicide - 36inch Spacing,87865-1,RELOAD FUNGICIDE,BELCHIM CROP PROTECTION US CORPORATION,Furrow,Liquid,3.75,10,pt/acre,,12,,Phosphorous acid,4.17,lb/gal,7.333333333,,,,,,,,,,,,
United States,,Field Fungicide,82940-1,RESIST 57,Actagro LLC,Foliar,Liquid,3,5,qt/acre,,4,,Phosphorous acid,4.16,lb/gal,7.333333333,,,,,,,,,,,,
United States,Idaho,Field Fungicide,48222-10,SYSSTEM-K BLUE,Agro-K Corporation,Foliar,Liquid,1.25,5,qt/acre,3,4,0,Phosphorous acid,4.1,lb/gal,7.333333333,,,,,,,,,,,,
United States,Idaho,Field Fungicide - 36inch Spacing,48222-10,SYSSTEM-K BLUE,Agro-K Corporation,Furrow,Liquid,2,5,qt/acre,3,4,0,Phosphorous acid,4.1,lb/gal,7.333333333,,,,,,,,,,,,
United States,Maine,Field Fungicide,48222-10,SYSSTEM-K BLUE,Agro-K Corporation,Foliar,Liquid,1.25,5,qt/acre,3,4,0,Phosphorous acid,4.1,lb/gal,7.333333333,,,,,,,,,,,,
United States,Maine,Field Fungicide - 36inch Spacing,48222-10,SYSSTEM-K BLUE,Agro-K Corporation,Furrow,Liquid,2,5,qt/acre,3,4,0,Phosphorous acid,4.1,lb/gal,7.333333333,,,,,,,,,,,,
United States,Washington,Field Fungicide,48222-10,SYSSTEM-K BLUE,Agro-K Corporation,Foliar,Liquid,1.25,5,qt/acre,3,4,0,Phosphorous acid,4.1,lb/gal,7.333333333,,,,,,,,,,,,
United States,Washington,Field Fungicide - 36inch Spacing,48222-10,SYSSTEM-K BLUE,Agro-K Corporation,Furrow,Liquid,2,5,qt/acre,3,4,0,Phosphorous acid,4.1,lb/gal,7.333333333,,,,,,,,,,,,
United States,,Field Fungicide,68573-2-1381,TOPAZ FUNGICIDE,"WInfield Solutions, LLC",Foliar,Liquid,3,5,qt/acre,3,4,,Phosphorous acid,3.9,lb/gal,7.333333333,,,,,,,,,,,,
United States,Idaho,Field Fungicide,82940-1,VALLEY-PHITE,Actagro LLC,Foliar,Liquid,3,5,qt/acre,,4,,Phosphorous acid,4.16,lb/gal,7.333333333,,,,,,,,,,,,
United States,Washington,Field Fungicide,82940-1,VALLEY-PHITE,Actagro LLC,Foliar,Liquid,3,5,qt/acre,,4,,Phosphorous acid,4.16,lb/gal,7.333333333,,,,,,,,,,,,
Canada,,Field Fungicide,30650,WINFIELD PHOSPHITE EXTRA,Winfield Solutions LLC,Foliar,Liquid,5,10,l/ha,7,,1,Phosphorous Acid,530,g/L,7.333333333,,,,,,,,,,,,
United States,Maine,Field Fungicide,4816-642,BUTACIDE 8EC,"Enviornmental Science U.S., LLC",Foliar,Liquid,0.75,3,fl oz/acre,,,,Piperonyl butoxide,8,lb/gal,25.77166667,,,,,,,,,,,,
United States,,Biological,,TRIGGRR,"SAN Group Biotech USA, Inc.",Adjuvant,Dry,1,32,fl oz/acre,,,,Potash,1,%,8.5,,,,,,,,,,,,
United States,,Field Fungicide,5905-541,ARMICARB 100,Helena Chemical Company,Foliar,Dry,2.5,5,lb/acre,5,4,0,Potassium bicarbonate,85,%,8,,,,,,,,,,,,
United States,,Field Fungicide,11581-2,KALIGREEN,"Otsuka Chemical Co., Ltd.",Foliar,Dry,2.5,3,lb/acre,7,4,1,Potassium bicarbonate,82,%,8,,,,,,,,,,,,
United States,Idaho,Fumigant,45728-27,METAM KLR 54%,"Taminco, Inc.",Fumigation,Liquid,30,75,gal/acre,,120,,Potassium N-methyldithiocarbamate,5.8,lb/gal,25.17,,,,,,,,,,,,
United States,Washington,Fumigant,45728-27,METAM KLR 54%,"Taminco, Inc.",Fumigation,Liquid,30,75,gal/acre,,120,,Potassium N-methyldithiocarbamate,5.8,lb/gal,25.17,,,,,,,,,,,,
United States,Wisconsin,Fumigant,45728-27,METAM KLR 54%,"Taminco, Inc.",Fumigation,Liquid,30,75,gal/acre,,120,,Potassium N-methyldithiocarbamate,5.8,lb/gal,25.17,,,,,,,,,,,,
United States,Idaho,Fumigant,61842-7,SECTAGON-K54,"Tessenderlo Kerley, Inc. (TKI)",Fumigation,Liquid,30,63.9,gal/acre,,120,,Potassium N-methyldithiocarbamate,5.8,lb/gal,25.17,,,,,,,,,,,,
United States,Washington,Fumigant,61842-7,SECTAGON-K54,"Tessenderlo Kerley, Inc. (TKI)",Fumigation,Liquid,30,63.9,gal/acre,,120,,Potassium N-methyldithiocarbamate,5.8,lb/gal,25.17,,,,,,,,,,,,
United States,Wisconsin,Fumigant,61842-7,SECTAGON-K54,"Tessenderlo Kerley, Inc. (TKI)",Fumigation,Liquid,30,63.9,gal/acre,,120,,Potassium N-methyldithiocarbamate,5.8,lb/gal,25.17,,,,,,,,,,,,
United States,Maine,Field Fungicide,42519-22-5905,REVEILLE,Helena Chemical Company,Foliar,Liquid,4,8,pt/acre,5,4,0,Potassium phosphite,4.2,lb/gal,8.67,,,,,,,,,,,,
United States,Maine,Field Fungicide - 36inch Spacing,42519-22-5905,REVEILLE,Helena Chemical Company,Furrow,Liquid,5,8,pt/acre,,4,0,Potassium phosphite,4.2,lb/gal,8.67,,,,,,,,,,,,
United States,Wisconsin,Field Fungicide,42519-22-5905,REVEILLE,Helena Chemical Company,Foliar,Liquid,4,8,pt/acre,5,4,0,Potassium phosphite,4.2,lb/gal,8.67,,,,,,,,,,,,
United States,Wisconsin,Field Fungicide - 36inch Spacing,42519-22-5905,REVEILLE,Helena Chemical Company,Furrow,Liquid,5,8,pt/acre,,4,0,Potassium phosphite,4.2,lb/gal,8.67,,,,,,,,,,,,
United States,Washington,Field Fungicide,42519-22-5905,REVEILLE,Helena Chemical Company,Foliar,Liquid,4,8,pt/acre,5,4,0,Potassium phosphite,4.2,lb/gal,8.67,,,,,,,,,,,,
United States,Washington,Field Fungicide - 36inch Spacing,42519-22-5905,REVEILLE,Helena Chemical Company,Furrow,Liquid,5,8,pt/acre,,4,0,Potassium phosphite,4.2,lb/gal,8.67,,,,,,,,,,,,
United States,,Field Insecticide,10163-324,M-PEDE INSECTICIDE,Gowan Company,Foliar,Liquid,1.25,2.5,fl oz/acre,7,12,0,Potassium salts of fatty acids,3.8,lb/gal,19.45,,,,,,,,,,,,
Canada,,Field Insecticide,27886,NEUDOSAN,W. NEUDORFF GMBH KG,Foliar,Liquid,14,33.17,l/ha,,,,Potassium salts of fatty acids,47,%,19.45,,,,,,,,,,,,
United States,,Field Fungicide,70051-127,SIL-MATRIX LC,Certis USA LLC,Foliar,Liquid,0.2,10,qt/acre,,4,,Potassium silicate,29,%,,,,,,,,,,,,,
United States,,Field Fungicide,264-678,PREVICUR FLEX,Bayer Crop Science LP,Foliar,Liquid,0.7,1.2,pt/acre,7,12,14,Propamocarb hydrochloride,6,lb/gal,23.885,,,,,,,,,,,,
United States,Idaho,Field Insecticide,400-104,COMITE MITICIDE,UPL NA INC,Foliar,Liquid,32,40,fl oz/acre,21,48,14,Propargite,6.55,lb/gal,68.66666667,,,,,,,,,,,,
United States,Washington,Field Insecticide,400-104,COMITE MITICIDE,UPL NA INC,Foliar,Liquid,32,40,fl oz/acre,14,48,14,Propargite,6.55,lb/gal,68.66666667,,,,,,,,,,,,
United States,Idaho,Field Insecticide,400-89,OMITE-6E,UPL NA INC,Foliar,Liquid,32,44,fl oz/acre,21,48,14,Propargite,6,lb/gal,68.66666667,,,,,,,,,,,,
United States,Washington,Field Insecticide,400-89,OMITE-6E,UPL NA INC,Foliar,Liquid,32,44,fl oz/acre,14,48,14,Propargite,6,lb/gal,68.66666667,,,,,,,,,,,,
United States,Maine,Field Fungicide,264-1055,DELARO 325 SC,Bayer CropScience LP,Foliar,Liquid,8,11.4,fl oz/acre,7,12,14,Prothioconazole,1.49,lb/gal,13.5,Trifloxystrobin,1.27,lb/gal,29.78,,,,,,,,
Canada,,Seed Treatment,33593,EMESTO PRO,Bayer CropScience Inc.,Seed Treatment - Liquid,Liquid,3.6,3.6,ml/100kg,,,,Prothioconazole,100,g/L,13.5,,,,,,,,,,,,
United States,,Field Fungicide,91197-3-92488,HOWLER,AgBiome Innovations,Foliar,Dry,2.5,7.5,lb/acre,7,4,,Pseudomonas chlororaphis strain AFS009,50,%,,,,,,,,,,,,,
United States,,Field Fungicide,91197-3-92488,HOWLER,AgBiome Innovations,Furrow,Dry,2.5,7.5,lb/acre,,4,,Pseudomonas chlororaphis strain AFS009,50,%,,,,,,,,,,,,,
United States,,Seed Treatment,91197-3-92488,HOWLER,AgBiome Innovations,Seed Treatment - Powder,Dry,0.25,0.5,lb/cwt,,4,,Pseudomonas chlororaphis strain AFS009,50,%,,,,,,,,,,,,,
United States,,Field Insecticide,100-912,FULFILL,Syngenta Crop Protection,Foliar,Dry,2.75,5.5,oz/acre,7,12,14,Pymetrozine,50,%,19.56666667,,,,,,,,,,,,
Canada,,Field Insecticide,27274,FULFILL 50WG,"Syngenta Canada, Inc.",Foliar,Dry,193,193,g/ha,7,12,14,Pymetrozine,50,%,19.56666667,,,,,,,,,,,,
Canada,,Field Fungicide,34864,FBN Pyraclostrobin 250 EC,"Farmer's Business Network Canada, Inc",Foliar,Liquid,0.45,0.67,l/ha,5,12,3,Pyraclostrobin,250,g/L,27.00666667,,,,,,,,,,,,
United States,,Field Fungicide,7969-186,HEADLINE,BASF Corporation,Foliar,Liquid,6,12,fl oz/acre,7,12,3,Pyraclostrobin,2.09,lb/gal,27.00666667,,,,,,,,,,,,
Canada,,Field Fungicide,27322,HEADLINE EC,BASF Canada Inc.,Foliar,Liquid,0.45,0.67,l/ha,5,12,3,Pyraclostrobin,250,g/L,27.00666667,,,,,,,,,,,,
United States,,Field Fungicide,7969-289,HEADLINE SC,BASF Corporation,Foliar,Liquid,6,12,fl oz/acre,7,12,3,Pyraclostrobin,2.08,lb/gal,27.00666667,,,,,,,,,,,,
United States,,Field Fungicide - 32inch Spacing,7969-289,HEADLINE SC,BASF Corporation,Furrow,Liquid,6.7,10,fl oz/acre,,12,,Pyraclostrobin,2.08,lb/gal,27.00666667,,,,,,,,,,,,
United States,,Field Fungicide - 34inch Spacing,7969-289,HEADLINE SC,BASF Corporation,Furrow,Liquid,6.4,9.6,fl oz/acre,,12,,Pyraclostrobin,2.08,lb/gal,27.00666667,,,,,,,,,,,,
United States,,Field Fungicide - 36inch Spacing,7969-289,HEADLINE SC,BASF Corporation,Furrow,Liquid,6,12,fl oz/acre,,12,,Pyraclostrobin,2.08,lb/gal,27.00666667,,,,,,,,,,,,
Canada,,Field Fungicide,34601,KQ PYRACLOSTROBIN 250 EC,"Shandong Kangqiao Bio-Technology Co., LTD.",Foliar,Liquid,0.45,0.67,l/ha,5,12,3,Pyraclostrobin,250,g/L,27.00666667,,,,,,,,,,,,
Canada,,Field Fungicide,33928,PREACH FUNGICIDE,Sharda Cropchem Limited,Foliar,Liquid,0.45,0.67,l/ha,5,12,3,Pyraclostrobin,250,g/L,27.00666667,,,,,,,,,,,,
Canada,,Field Fungicide,34615,RACLOS,ALBAUGH LLC,Foliar,Liquid,0.45,0.67,l/ha,5,12,3,Pyraclostrobin,250,g/L,27.00666667,,,,,,,,,,,,
United States,,Field Herbicide - Pre-plant,71711-7,ET HERBICIDE/DEFOLIANT,"Nichino America, Inc.",Ground,Liquid,0.5,2,fl oz/acre,30,12,7,Pyraflufen ethyl,0.208,lb/gal,24.5,,,,,,,,,,,,
United States,,Desiccant,71711-7,ET HERBICIDE/DEFOLIANT,"Nichino America, Inc.",Foliar,Liquid,2.75,5.5,fl oz/acre,7,12,7,Pyraflufen ethyl,0.208,lb/gal,24.5,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,10163-314,VIDA HERBICIDE,Gowan Company,Ground,Liquid,2,5.5,fl oz/acre,7,12,7,Pyraflufen ethyl,0.208,lb/gal,24.5,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,10163-314,VIDA HERBICIDE,Gowan Company,Furrow,Liquid,0.5,2,fl oz/acre,30,12,7,Pyraflufen ethyl,0.208,lb/gal,24.5,,,,,,,,,,,,
United States,,Field Insecticide,1021-1751,PYGANIC CROP PROTECTION EC 1.4,McLaughlin Gormley King Company,Foliar,Liquid,16,64,fl oz/acre,,12,0,Pyrethrin,0.11,lb/gal,37.12166667,,,,,,,,,,,,
United States,,Field Insecticide,71711-37,PQZ,"Nichino America, Inc.",Foliar,Liquid,2.4,3.2,fl oz/acre,14,12,14,Pyrifluquinazon,1.87,lb/gal,,,,,,,,,,,,,
Canada,,Field Fungicide,34661,IMPALA FUNGICIDE,Sharda Cropchem Limited,Foliar,Liquid,750,750,ml/ha,7,12,7,Pyrimethanil,400,g/L,12.66666667,,,,,,,,,,,,
United States,,Field Fungicide,264-788,SCALA BRAND SC FUNGICIDE,Bayer Crop Science LP,Foliar,Liquid,7,7,fl oz/acre,7,12,7,Pyrimethanil,5,lb/gal,12.66666667,,,,,,,,,,,,
Canada,,Field Fungicide,28011,SCALA SC,Bayer CropScience Inc.,Foliar,Liquid,750,750,ml/ha,7,12,7,Pyrimethanil,400,g/L,12.66666667,,,,,,,,,,,,
Canada,,Field Herbicide - Pre-emergence,32542,ZIDUA SC,BASF Canada Inc.,Ground,Liquid,120,240,ml/ha,,12,,Pyroxasulfone,500,g/L,12.33,,,,,,,,,,,,
United States,Maine,Field Herbicide - Pre-emergence,7969-374,ZIDUA SC HERBICIDE,BASF Corporation,Ground,Liquid,2.5,3.25,fl oz/acre,,12,0,Pyroxasulfone,4.17,lb/gal,12.33,,,,,,,,,,,,
United States,Wisconsin,Field Herbicide - Pre-emergence,7969-374,ZIDUA SC HERBICIDE,BASF Corporation,Ground,Liquid,2.5,3.25,fl oz/acre,,12,0,Pyroxasulfone,4.17,lb/gal,12.33,,,,,,,,,,,,
United States,Idaho,Field Herbicide - Pre-emergence,7969-374,ZIDUA SC HERBICIDE,BASF Corporation,Ground,Liquid,2.5,4,fl oz/acre,,12,0,Pyroxasulfone,4.17,lb/gal,12.33,,,,,,,,,,,,
United States,Washington,Field Herbicide - Pre-emergence,7969-374,ZIDUA SC HERBICIDE,BASF Corporation,Ground,Liquid,2.5,4,fl oz/acre,,12,0,Pyroxasulfone,4.17,lb/gal,12.33,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,71368-121,GRAPPLE HERBICIDE,Nufarm Americas Inc.,Ground,Dry,1,1.5,oz/acre,14,4,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
United States,,Field Herbicide - Post-emergence,83100-40-83979,HINGE,"Rotam North America, Inc.",Foliar,Dry,1,1.5,oz/acre,14,4,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,83100-40-83979,HINGE,"Rotam North America, Inc.",Ground,Dry,1,1.5,oz/acre,14,4,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
Canada,Manitoba,Field Herbicide - Post-emergence,34352,HINGE,Rotam Lts,Foliar,Dry,60,60,g/ha,,12,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
Canada,Alberta,Field Herbicide - Post-emergence,34352,HINGE,Rotam Lts,Foliar,Dry,60,60,g/ha,,12,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
Canada,New Brunswick,Field Herbicide - Post-emergence,34352,HINGE,Rotam Lts,Foliar,Dry,60,60,g/ha,,12,60,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,352-768,MATRIX SG HERBICIDE,"CORTEVA AGRISCIENCE, LLC",Ground,Dry,1,1.5,oz/acre,14,4,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
United States,,Field Herbicide - Post-emergence,352-768,MATRIX SG HERBICIDE,"CORTEVA AGRISCIENCE, LLC",Foliar,Dry,1,1.5,oz/acre,14,4,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
United States,,Field Herbicide - Post-emergence,352-768,MATRIX SG HERBICIDE,"CORTEVA AGRISCIENCE, LLC",Chemigation,Dry,1,1.5,oz/acre,14,4,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
Canada,,Field Herbicide - Post-emergence,23983,PRISM,Production Agriscience Canada Company,Foliar,Dry,60,60,g/ha,,12,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
Canada,,Field Herbicide - Post-emergence,30057,PRISM SG,Production Agriscience Canada Company,Foliar,Dry,60,60,g/ha,,12,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,66222-184,PRUVIN,"Makhteshim-Agan of North America, Inc.",Ground,Dry,1,1.5,oz/acre,14,4,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
United States,Idaho,Field Herbicide - Post-emergence,89167-75-89391,REVOLT,"Innvictis Crop Care, LLC",Foliar,Dry,1,1.5,oz/acre,14,4,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
United States,Idaho,Field Herbicide - Pre-emergence,89167-75-89391,REVOLT,"Innvictis Crop Care, LLC",Ground,Dry,1,1.5,oz/acre,14,4,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
United States,Washington,Field Herbicide - Pre-emergence,89167-75-89391,REVOLT,"Innvictis Crop Care, LLC",Ground,Dry,1,1.5,oz/acre,14,4,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
United States,Washington,Field Herbicide - Post-emergence,89167-75-89391,REVOLT,"Innvictis Crop Care, LLC",Foliar,Dry,1,1.5,oz/acre,14,4,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
Canada,,Field Herbicide - Post-emergence,32932,RIMSULFURON 25% WDG,Sharda Cropchem Limited,Foliar,Dry,60,60,g/ha,,12,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
Canada,,Field Herbicide - Post-emergence,32932,SHARDA RIMSULFURON 25% WDG,Sharda Cropchem Limited,Foliar,Dry,60,60,g/ha,,12,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
Canada,,Field Herbicide - Post-emergence,32933,SHARDA RIMSULFURON 25% WSB HERBICIDE,Sharda Cropchem Limited,Foliar,Dry,60,60,g/ha,,12,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,91234-85,TETRIS SG,"ATTICUS, LLC",Ground,Dry,1,1.5,oz/acre,14,4,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
United States,,Field Herbicide - Post-emergence,91234-85,TETRIS SG,"ATTICUS, LLC",Foliar,Dry,1,1.5,oz/acre,14,4,30,Rimsulfuron,25,%,15.84,,,,,,,,,,,,
