CP ID,country,region,type,regulator number,name,registrant,application method,formulation,min rate,min rate uom,max rate,Max rate UOM,min days between applications,REI (h),PHI (d)
a1Y4W000002lsmkUAA,,Idaho,Field Insecticide,89167-91-89391,LANVEER LV INSECTICIDE,"Innvictis Crop Care, LLC",Foliar,Liquid,1.5,pt/acre,3,pt/acre,5,48,6
a1Y4W000002lsmkUAA,,Washington,Field Insecticide,89167-91-89391,LANVEER LV INSECTICIDE,"Innvictis Crop Care, LLC",Chemigation,Liquid,1.5,pt/acre,3,pt/acre,5,48,6
a1Y4W000002lsmkUAA,,Washington,Field Insecticide,89167-91-89391,LANVEER LV INSECTICIDE,"Innvictis Crop Care, LLC",Foliar,Liquid,1.5,pt/acre,3,pt/acre,5,48,6
a1Y4W000004CvMCUA0,,Idaho,Field Herbicide - Post-emergence,89168-11-89391,AVATAR,INNVICTIS CROP CARE LLC,Foliar,Liquid,6,fl oz/acre,16,fl oz/acre,,12,30
a1Y4W000004CvMCUA0,,Washington,Field Herbicide - Post-emergence,89168-11-89391,AVATAR,INNVICTIS CROP CARE LLC,Foliar,Liquid,6,fl oz/acre,16,fl oz/acre,,12,30
a1Y4W000004CvMCUA0,,Wisconsin,Field Herbicide - Post-emergence,89168-11-89391,AVATAR,INNVICTIS CROP CARE LLC,Foliar,Liquid,6,fl oz/acre,16,fl oz/acre,,12,30
a1YOF000000PHyX2AW,United States,,Seed Treatment,89168-142-89391,IVC FIR BARK P.S.T,"Innvictis Crop Care, LLC",Seed Treatment - Powder,Dry,1,lb/cwt,1,lb/cwt,,24,
a1Y4W000002lTYwUAM,United States,,Field Insecticide,89168-16-89391,RAVAGE,"Innvictis Crop Care, LLC",Foliar,Liquid,1.92,fl oz/acre,3.84,fl oz/acre,,24,7
a1Y4W000002lqeOUAQ,United States,Idaho,Field Herbicide - Pre-emergence,89168-17-89391,ENVY,"INNVICTIS® CROP CARE, LLC",Ground,Liquid,16,fl oz/acre,48,fl oz/acre,,4,
a1Y4W000002lqeOUAQ,United States,Idaho,Field Herbicide - Pre-plant,89168-17-89391,ENVY,"INNVICTIS® CROP CARE, LLC",Ground,Liquid,16,fl oz/acre,48,fl oz/acre,,4,
a1Y4W000002lqeOUAQ,United States,Washington,Field Herbicide - Pre-emergence,89168-17-89391,ENVY,"INNVICTIS® CROP CARE, LLC",Ground,Liquid,16,fl oz/acre,48,fl oz/acre,,4,
a1Y4W000002lqeOUAQ,United States,Washington,Field Herbicide - Pre-plant,89168-17-89391,ENVY,"INNVICTIS® CROP CARE, LLC",Ground,Liquid,16,fl oz/acre,48,fl oz/acre,,4,
a1Y4W000002lqeOUAQ,United States,Wisconsin,Field Herbicide - Pre-emergence,89168-17-89391,ENVY,"INNVICTIS® CROP CARE, LLC",Ground,Liquid,16,fl oz/acre,48,fl oz/acre,,4,
a1Y4W000002lqeOUAQ,United States,Wisconsin,Field Herbicide - Pre-plant,89168-17-89391,ENVY,"INNVICTIS® CROP CARE, LLC",Ground,Liquid,16,fl oz/acre,48,fl oz/acre,,4,
a1Y4W000002lTZCUA2,United States,,Field Insecticide,89168-19-89391,REVEAL INSECTICIDE,"Innvictis Crop Care, LLC",Foliar,Liquid,6.4,fl oz/acre,6.4,fl oz/acre,21,12,21
a1Y4W000002lTZCUA2,United States,,Field Insecticide,89168-19-89391,REVEAL INSECTICIDE,"Innvictis Crop Care, LLC",Furrow,Liquid,19.2,fl oz/acre,19.2,fl oz/acre,,12,21
a1Y4W000002lTZCUA2,United States,,Field Insecticide,89168-19-89391,REVEAL INSECTICIDE,"Innvictis Crop Care, LLC",Lay-by,Liquid,3.2,fl oz/acre,9.6,fl oz/acre,,12,21
a1Y4W000002lTSiUAM,,Idaho,Field Insecticide,89168-21-89391,AVENGER S3,"Innvictis Crop Care, LLC",Foliar,Liquid,7.6,fl oz/acre,12.28,fl oz/acre,,12,21
a1Y4W000002lTSiUAM,,Idaho,Field Insecticide,89168-21-89391,AVENGER S3,"Innvictis Crop Care, LLC",Furrow,Liquid,32,fl oz/acre,51.2,fl oz/acre,,12,21
a1Y4W000002lTSiUAM,,Wisconsin,Field Insecticide,89168-21-89391,AVENGER S3,"Innvictis Crop Care, LLC",Foliar,Liquid,7.6,fl oz/acre,12.28,fl oz/acre,,12,21
a1Y4W000002lTSiUAM,,Wisconsin,Field Insecticide,89168-21-89391,AVENGER S3,"Innvictis Crop Care, LLC",Furrow,Liquid,32,fl oz/acre,51.2,fl oz/acre,,12,21
a1Y4W000002lTYfUAM,,Idaho,Field Insecticide,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Foliar,Liquid,1.5,fl oz/acre,1.5,fl oz/acre,7,12,
a1Y4W000002lTYfUAM,,Idaho,Field Insecticide,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Furrow,Liquid,6.5,fl oz/acre,10,fl oz/acre,,12,
a1Y4W000002lTYfUAM,,Idaho,Seed Treatment,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Seed Treatment - Liquid,Liquid,4,fl oz/acre,8,fl oz/acre,,12,
a1Y4W000002lTYfUAM,,Washington,Field Insecticide,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Foliar,Liquid,1.5,fl oz/acre,1.5,fl oz/acre,7,12,
a1Y4W000002lTYfUAM,,Washington,Field Insecticide,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Furrow,Liquid,6.5,fl oz/acre,10,fl oz/acre,,12,
a1Y4W000002lTYfUAM,,Washington,Seed Treatment,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Seed Treatment - Liquid,Liquid,4,fl oz/acre,8,fl oz/acre,,12,
a1Y4W000002lTYfUAM,,Wisconsin,Field Insecticide,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Foliar,Liquid,1.5,fl oz/acre,1.5,fl oz/acre,7,12,
a1Y4W000002lTYfUAM,,Wisconsin,Field Insecticide,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Furrow,Liquid,6.5,fl oz/acre,10,fl oz/acre,,12,
a1Y4W000002lTYfUAM,,Wisconsin,Seed Treatment,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Seed Treatment - Liquid,Liquid,0.2,fl oz/cwt,0.4,fl oz/cwt,,12,
a1Y4W000002lgdsUAA,,Idaho,Field Herbicide - Post-emergence,89168-28-89391,GALVAN,"Innvictis Crop Care, LLC",Foliar,Liquid,1.5,pt/acre,2.2,pt/acre,,24,60
a1Y4W000002lgdsUAA,,Idaho,Field Herbicide - Pre-emergence,89168-28-89391,GALVAN,"Innvictis Crop Care, LLC",Foliar,Liquid,1.5,pt/acre,2.9,pt/acre,,24,60
a1Y4W000002lgdsUAA,,Washington,Field Herbicide - Post-emergence,89168-28-89391,GALVAN,"Innvictis Crop Care, LLC",Foliar,Liquid,1.5,pt/acre,2.2,pt/acre,,24,60
a1Y4W000002lgdsUAA,,Washington,Field Herbicide - Pre-emergence,89168-28-89391,GALVAN,"Innvictis Crop Care, LLC",Foliar,Liquid,1.5,pt/acre,2.9,pt/acre,,24,60
a1Y4W000002lgdsUAA,,Wisconsin,Field Herbicide - Post-emergence,89168-28-89391,GALVAN,"Innvictis Crop Care, LLC",Foliar,Liquid,1.5,pt/acre,2.2,pt/acre,,24,60
a1Y4W000002lgdsUAA,,Wisconsin,Field Herbicide - Pre-emergence,89168-28-89391,GALVAN,"Innvictis Crop Care, LLC",Foliar,Liquid,1.5,pt/acre,2.9,pt/acre,,24,60
a1Y4W000002lTUEUA2,,Idaho,Field Herbicide - Post-emergence,89168-30-89391,DERIVE 75 DF,"Innvictis Crop Care, LLC",Ground,Dry,0.5,lb/acre,0.666,lb/acre,14,12,60
a1Y4W000002lTUEUA2,,Idaho,Field Herbicide - Pre-emergence,89168-30-89391,DERIVE 75 DF,"Innvictis Crop Care, LLC",Ground,Dry,0.5,lb/acre,1.333,lb/acre,,12,60
a1Y4W000002lTUEUA2,,Washington,Field Herbicide - Post-emergence,89168-30-89391,DERIVE 75 DF,"Innvictis Crop Care, LLC",Ground,Dry,0.5,lb/acre,0.666,lb/acre,14,12,60
a1Y4W000002lTUEUA2,,Washington,Field Herbicide - Pre-emergence,89168-30-89391,DERIVE 75 DF,"Innvictis Crop Care, LLC",Ground,Dry,0.5,lb/acre,1.333,lb/acre,,12,60
a1Y4W000002lTUEUA2,,Wisconsin,Field Herbicide - Post-emergence,89168-30-89391,DERIVE 75 DF,"Innvictis Crop Care, LLC",Ground,Dry,0.5,lb/acre,0.666,lb/acre,14,12,60
a1Y4W000002lTUEUA2,,Wisconsin,Field Herbicide - Pre-emergence,89168-30-89391,DERIVE 75 DF,"Innvictis Crop Care, LLC",Ground,Dry,0.5,lb/acre,1.333,lb/acre,,12,60
a1Y4W000002lgdRUAQ,,Idaho,Field Herbicide - Post-emergence,89168-62-89391,DERIVE 4L,"Innvictis Crop Care, LLC",Ground,Liquid,0.5,pt/acre,1,pt/acre,14,12,60
a1Y4W000002lgdRUAQ,,Idaho,Field Herbicide - Pre-emergence,89168-62-89391,DERIVE 4L,"Innvictis Crop Care, LLC",Ground,Liquid,0.5,pt/acre,1,pt/acre,,12,60
a1Y4W000002lgdRUAQ,,Washington,Field Herbicide - Post-emergence,89168-62-89391,DERIVE 4L,"Innvictis Crop Care, LLC",Ground,Liquid,0.5,pt/acre,1,pt/acre,14,12,60
a1Y4W000002lgdRUAQ,,Washington,Field Herbicide - Pre-emergence,89168-62-89391,DERIVE 4L,"Innvictis Crop Care, LLC",Ground,Liquid,0.5,pt/acre,1,pt/acre,,12,60
a1Y4W000002lgdRUAQ,,Wisconsin,Field Herbicide - Post-emergence,89168-62-89391,DERIVE 4L,"Innvictis Crop Care, LLC",Ground,Liquid,0.5,pt/acre,1,pt/acre,14,12,60
a1Y4W000002lgdRUAQ,,Wisconsin,Field Herbicide - Pre-emergence,89168-62-89391,DERIVE 4L,"Innvictis Crop Care, LLC",Ground,Liquid,0.5,pt/acre,1,pt/acre,,12,60
a1Y4W000002lgd4UAA,,Idaho,Field Insecticide,89168-85-89391,AVENGER MAX,"Innvictis Crop Care, LLC",Foliar,Liquid,2.1,fl oz/acre,6,fl oz/acre,,12,21
a1Y4W000002lgd4UAA,,Idaho,Field Insecticide,89168-85-89391,AVENGER MAX,"Innvictis Crop Care, LLC",Furrow,Liquid,12.8,fl oz/acre,12.8,fl oz/acre,,12,21
a1Y4W000002lgd4UAA,,Washington,Field Insecticide,89168-85-89391,AVENGER MAX,"Innvictis Crop Care, LLC",Foliar,Liquid,2.1,fl oz/acre,6,fl oz/acre,,12,21
a1Y4W000002lgd4UAA,,Washington,Field Insecticide,89168-85-89391,AVENGER MAX,"Innvictis Crop Care, LLC",Furrow,Liquid,12.8,fl oz/acre,12.8,fl oz/acre,,12,21
a1Y4W000002lgd4UAA,,Wisconsin,Field Insecticide,89168-85-89391,AVENGER MAX,"Innvictis Crop Care, LLC",Foliar,Liquid,2.1,fl oz/acre,6,fl oz/acre,,12,21
a1Y4W000002lgd4UAA,,Wisconsin,Field Insecticide,89168-85-89391,AVENGER MAX,"Innvictis Crop Care, LLC",Furrow,Liquid,12.8,fl oz/acre,12.8,fl oz/acre,,12,21
a1Y4W000002lt1wUAA,United States,,Field Herbicide - Post-emergence,89168-86-89391,GALVAN XTR,INNVICTIS CROP CARE LLC,Foliar,Liquid,1.5,pt/acre,3.1,pt/acre,,24,60
a1Y4W000002lt1wUAA,United States,,Field Herbicide - Pre-emergence,89168-86-89391,GALVAN XTR,INNVICTIS CROP CARE LLC,Ground,Liquid,1.5,pt/acre,4,pt/acre,,24,60
a1Y4W000002lTaVUAU,,Idaho,Desiccant,8917-18,SULFURIC ACID DESICCANT,J. R. Simplot Company,Foliar,Liquid,17,gal/acre,28,gal/acre,,120,5
a1Y4W000002lTVEUA2,,Idaho,Field Fungicide,89333-1,FORTUNA 75WDG FUNGICIDE,Agria S.A,Foliar,Dry,1,lb/acre,2,lb/acre,,24,14
a1Y4W000002lTVEUA2,,Maine,Field Fungicide,89333-1,FORTUNA 75WDG FUNGICIDE,Agria S.A,Foliar,Dry,1,lb/acre,2,lb/acre,,24,3
a1Y4W000002lTVEUA2,,Washington,Field Fungicide,89333-1,FORTUNA 75WDG FUNGICIDE,Agria S.A,Foliar,Dry,1,lb/acre,2,lb/acre,,24,14
a1Y4W000002lTVEUA2,,Wisconsin,Field Fungicide,89333-1,FORTUNA 75WDG FUNGICIDE,Agria S.A,Foliar,Dry,1,lb/acre,2,lb/acre,,24,3
a1Y4W000002lsXOUAY,,Idaho,Field Fungicide,89333-1-5905,OMNI BRAND MANCOZEB 75 WDG,"Helena Agri-Enterprises, LLC",Foliar,Dry,1,lb/acre,2,lb/acre,,24,14
a1Y4W000002lsXOUAY,,Maine,Field Fungicide,89333-1-5905,OMNI BRAND MANCOZEB 75 WDG,"Helena Agri-Enterprises, LLC",Foliar,Dry,1,lb/acre,2,lb/acre,,24,3
a1Y4W000002lsXOUAY,,Wisconsin,Field Fungicide,89333-1-5905,OMNI BRAND MANCOZEB 75 WDG,"Helena Agri-Enterprises, LLC",Foliar,Dry,1,lb/acre,2,lb/acre,,24,3
a1Y4W000002lTVtUAM,United States,,Rodenticide,90930-1,HOT SAUCE ANIMAL REPELLENT,Miller Chemical & Fertilizer Corp.,Ground,Liquid,5,FO100G,800,FO100G,,4,14
a1YOF000000g53J2AQ,United States,,Field Insecticide,91234-104,BATALLION 2EC,"Atticus, LLC",Foliar,Liquid,6.4,fl oz/acre,6.4,fl oz/acre,,12,21
a1YOF000000g53J2AQ,United States,,Field Insecticide,91234-104,BATALLION 2EC,"Atticus, LLC",Furrow,Liquid,19.2,fl oz/acre,19.2,fl oz/acre,,,
a1YOF000000g53J2AQ,United States,,Field Insecticide,91234-104,BATALLION 2EC,"Atticus, LLC",Lay-by,Liquid,3.2,fl oz/acre,9.6,fl oz/acre,,12,
a1Y4W000002luDYUAY,,Idaho,Field Herbicide - Post-emergence,91234-154,CERIDIAN 2EC,"Atticus, LLC",Foliar,Liquid,6,fl oz/acre,16,fl oz/acre,,24,30
a1Y4W000002luDYUAY,,Maine,Field Herbicide - Post-emergence,91234-154,CERIDIAN 2EC,"Atticus, LLC",Foliar,Liquid,6,fl oz/acre,16,fl oz/acre,,24,30
a1Y4W000002luDYUAY,,Washington,Field Herbicide - Post-emergence,91234-154,CERIDIAN 2EC,"Atticus, LLC",Foliar,Liquid,6,fl oz/acre,16,fl oz/acre,,24,30
a1Y4W000002luDYUAY,,Wisconsin,Field Herbicide - Post-emergence,91234-154,CERIDIAN 2EC,"Atticus, LLC",Foliar,Liquid,6,fl oz/acre,16,fl oz/acre,,24,30
a1YOF0000000z1t2AA,United States,,Field Fungicide - 32inch Spacing,91234-219,RECON BOLD SL,Atticus LLC,Furrow,Liquid,6.87,fl oz/acre,6.87,fl oz/acre,,,
a1YOF0000000z1t2AA,United States,,Field Fungicide - 34inch Spacing,91234-219,RECON BOLD SL,Atticus LLC,Furrow,Liquid,6.46,fl oz/acre,6.46,fl oz/acre,,,
a1YOF0000000z1t2AA,United States,,Field Fungicide - 36inch Spacing,91234-219,RECON BOLD SL,Atticus LLC,Furrow,Liquid,6.1,fl oz/acre,6.1,fl oz/acre,,,
a1YOF0000002SeX2AU,,Idaho,Field Fungicide,91234-246,ORBUS ESQ,Atticus LLC,Foliar,Liquid,9,fl oz/acre,14.5,fl oz/acre,7,48,14
a1YOF0000002SeX2AU,,Washington,Field Fungicide,91234-246,ORBUS ESQ,Atticus LLC,Foliar,Liquid,9,fl oz/acre,14.5,fl oz/acre,7,48,14
a1YOF0000002SeX2AU,,Wisconsin,Field Fungicide,91234-246,ORBUS ESQ,Atticus LLC,Foliar,Liquid,9,fl oz/acre,14.5,fl oz/acre,7,48,14
a1YOF000000g54v2AA,United States,,Field Insecticide,91234-252,ENTERIK 0.7 SC,"Atticus, LLC",Foliar,Liquid,1.75,fl oz/acre,3.5,fl oz/acre,,12,14
a1YOF0000002sif2AA,United States,,Field Insecticide,91234-273,CORTES MAXX,"Atticus, LLC",Foliar,Liquid,1.28,fl oz/acre,4,fl oz/acre,4,12,1
a1YOF000000ZNEf2AO,United States,,Field Insecticide,91234-292,CRYPTONYX 360,Atticus LLC,Foliar,Liquid,2.8,fl oz/acre,2.8,fl oz/acre,,12,7
a1YOF0000000zEn2AI,United States,,Field Insecticide,91234-51,ENTERIK .15LV,"Atticus, LLC",Foliar,Liquid,8,fl oz/acre,16,fl oz/acre,,12,14
a1Y4W000002lTbZUAU,,Washington,Field Herbicide,91234-52-89391,VISOR S-MOC HERBICIDE,"Innvictis Crop Care, LLC",Soil Incorporated,Liquid,1,pt/acre,2,pt/acre,,24,60
a1Y4W000002lTbZUAU,,Washington,Field Herbicide - Post-emergence,91234-52-89391,VISOR S-MOC HERBICIDE,"Innvictis Crop Care, LLC",Furrow,Liquid,1.67,pt/acre,1.67,pt/acre,,24,40
a1Y4W000002lTbZUAU,,Washington,Field Herbicide - Pre-emergence,91234-52-89391,VISOR S-MOC HERBICIDE,"Innvictis Crop Care, LLC",Furrow,Liquid,1,pt/acre,2,pt/acre,,24,60
a1Y4W000002lTbZUAU,,Wisconsin,Field Herbicide,91234-52-89391,VISOR S-MOC HERBICIDE,"Innvictis Crop Care, LLC",Soil Incorporated,Liquid,1,pt/acre,2,pt/acre,,24,60
a1Y4W000002lTbZUAU,,Wisconsin,Field Herbicide - Post-emergence,91234-52-89391,VISOR S-MOC HERBICIDE,"Innvictis Crop Care, LLC",Furrow,Liquid,1.67,pt/acre,1.67,pt/acre,,24,40
a1Y4W000002lTbZUAU,,Wisconsin,Field Herbicide - Pre-emergence,91234-52-89391,VISOR S-MOC HERBICIDE,"Innvictis Crop Care, LLC",Furrow,Liquid,1,pt/acre,2,pt/acre,,24,60
a1Y4W000002ltvtUAA,United States,Idaho,Field Insecticide,91234-55,SERPENT 1 EC,"Atticus, LLC",Foliar,Liquid,1.92,fl oz/acre,3.84,fl oz/acre,7,24,7
a1Y4W000002ltvtUAA,United States,Washington,Field Insecticide,91234-55,SERPENT 1 EC,"Atticus, LLC",Foliar,Liquid,1.92,fl oz/acre,3.84,fl oz/acre,7,24,7
a1Y4W000002ltvtUAA,United States,Wisconsin,Field Insecticide,91234-55,SERPENT 1 EC,"Atticus, LLC",Foliar,Liquid,1.92,fl oz/acre,3.84,fl oz/acre,7,24,7
a1Y4W000002ltvZUAQ,,Idaho,Field Herbicide - Post-emergence,91234-57,RANCOR 75 DF,"Atticus, LLC",Foliar,Dry,0.3,lb/acre,1.3,lb/acre,14,12,60
a1Y4W000002ltvZUAQ,,Maine,Field Herbicide - Post-emergence,91234-57,RANCOR 75 DF,"Atticus, LLC",Foliar,Dry,0.3,lb/acre,1.3,lb/acre,,12,60
a1Y4W000002ltvZUAQ,,Washington,Field Herbicide - Post-emergence,91234-57,RANCOR 75 DF,"Atticus, LLC",Foliar,Dry,0.3,lb/acre,1.3,lb/acre,14,12,60
a1Y4W000002ltvZUAQ,,Wisconsin,Field Herbicide - Post-emergence,91234-57,RANCOR 75 DF,"Atticus, LLC",Foliar,Dry,0.3,lb/acre,1.3,lb/acre,,12,60
a1Y4W000002ltvZUAQ,United States,,Field Herbicide - Pre-emergence,91234-57,RANCOR 75 DF,"Atticus, LLC",Chemigation,Dry,0.3,lb/acre,0.6,lb/acre,,12,60
a1Y4W000002ltvZUAQ,United States,,Field Herbicide - Pre-emergence,91234-57,RANCOR 75 DF,"Atticus, LLC",Ground,Dry,0.3,lb/acre,1.3,lb/acre,,12,60
a1Y4W000002lTZ1UAM,,Idaho,Field Fungicide,91234-64,RECON 4F,"Atticus, LLC",Foliar,Liquid,6.4,fl oz/acre,6.4,fl oz/acre,14,48,14
a1Y4W000002lTZ1UAM,,Idaho,Field Fungicide - 34inch Spacing,91234-64,RECON 4F,"Atticus, LLC",Furrow,Liquid,12.9,fl oz/acre,12.9,fl oz/acre,,48,14
a1Y4W000002lTZ1UAM,,Idaho,Field Fungicide - 36inch Spacing,91234-64,RECON 4F,"Atticus, LLC",Furrow,Liquid,12.2,fl oz/acre,12.2,fl oz/acre,,48,14
a1Y4W000002lTZ1UAM,,Washington,Field Fungicide,91234-64,RECON 4F,"Atticus, LLC",Foliar,Liquid,6.4,fl oz/acre,6.4,fl oz/acre,14,48,14
a1Y4W000002lTZ1UAM,,Washington,Field Fungicide - 34inch Spacing,91234-64,RECON 4F,"Atticus, LLC",Furrow,Liquid,12.9,fl oz/acre,12.9,fl oz/acre,,48,14
a1Y4W000002lTZ1UAM,,Washington,Field Fungicide - 36inch Spacing,91234-64,RECON 4F,"Atticus, LLC",Furrow,Liquid,12.2,fl oz/acre,12.2,fl oz/acre,,48,14
a1Y4W000002lTZ1UAM,,Wisconsin,Field Fungicide,91234-64,RECON 4F,"Atticus, LLC",Foliar,Liquid,6.4,fl oz/acre,6.4,fl oz/acre,14,48,14
a1Y4W000002lTZ1UAM,,Wisconsin,Field Fungicide - 34inch Spacing,91234-64,RECON 4F,"Atticus, LLC",Furrow,Liquid,12.9,fl oz/acre,12.9,fl oz/acre,,48,14
a1Y4W000002lTZ1UAM,,Wisconsin,Field Fungicide - 36inch Spacing,91234-64,RECON 4F,"Atticus, LLC",Furrow,Liquid,12.2,fl oz/acre,12.2,fl oz/acre,,48,14
a1Y4W000004CxXVUA0,United States,,Field Fungicide,91234-64,RECON 4F,"Atticus, LLC",Foliar,Liquid,6.4,fl oz/acre,6.4,fl oz/acre,,48,14
a1Y4W000004CxXVUA0,United States,,Field Fungicide - 34inch Spacing,91234-64,RECON 4F,"Atticus, LLC",Furrow,Liquid,12.9,fl oz/acre,12.9,fl oz/acre,,48,
a1Y4W000004CxXVUA0,United States,,Field Fungicide - 36inch Spacing,91234-64,RECON 4F,"Atticus, LLC",Furrow,Liquid,12.2,fl oz/acre,12.2,fl oz/acre,,48,
a1Y4W000002ltu2UAA,,Idaho,Field Fungicide - 34inch Spacing,91234-74,ATTICUS ACADIA 2 SC,Atticus LLC,Furrow,Liquid,6.1,fl oz/acre,12.2,fl oz/acre,,4,14
a1Y4W000002ltu2UAA,,Idaho,Field Fungicide - 36inch Spacing,91234-74,ATTICUS ACADIA 2 SC,Atticus LLC,Furrow,Liquid,5.8,fl oz/acre,11.6,fl oz/acre,,4,14
a1Y4W000002ltu2UAA,,Maine,Field Fungicide,91234-74,ATTICUS ACADIA 2 SC,Atticus LLC,Foliar,Liquid,6,fl oz/acre,20,fl oz/acre,7,4,14
a1Y4W000002ltu2UAA,,Maine,Field Fungicide - 34inch Spacing,91234-74,ATTICUS ACADIA 2 SC,Atticus LLC,Furrow,Liquid,6.1,fl oz/acre,12.2,fl oz/acre,,4,14
a1Y4W000002ltu2UAA,,Maine,Field Fungicide - 36inch Spacing,91234-74,ATTICUS ACADIA 2 SC,Atticus LLC,Furrow,Liquid,5.8,fl oz/acre,11.6,fl oz/acre,,4,14
a1Y4W000002ltu2UAA,,Washington,Field Fungicide - 34inch Spacing,91234-74,ATTICUS ACADIA 2 SC,Atticus LLC,Furrow,Liquid,6.1,fl oz/acre,12.2,fl oz/acre,,4,14
a1Y4W000002ltu2UAA,,Washington,Field Fungicide - 36inch Spacing,91234-74,ATTICUS ACADIA 2 SC,Atticus LLC,Furrow,Liquid,5.8,fl oz/acre,11.6,fl oz/acre,,4,14
a1Y4W000002ltu2UAA,United States,Idaho,Field Fungicide,91234-74,ATTICUS ACADIA 2 SC,Atticus LLC,Foliar,Liquid,6,fl oz/acre,20,fl oz/acre,7,4,14
a1Y4W000002ltu2UAA,United States,Washington,Field Fungicide,91234-74,ATTICUS ACADIA 2 SC,Atticus LLC,Foliar,Liquid,6,fl oz/acre,20,fl oz/acre,7,4,14
a1YOF0000001Qi12AE,United States,,Field Herbicide - Post-emergence,91234-85,TETRIS SG,"Atticus, LLC",Foliar,Dry,1,oz/acre,1.5,oz/acre,,4,30
a1YOF0000001Qi12AE,United States,,Field Herbicide - Pre-emergence,91234-85,TETRIS SG,"Atticus, LLC",Ground,Dry,1,oz/acre,1.5,oz/acre,,4,30
a1Y4W000003eUq4UAE,,Idaho,Field Fungicide,91411-11-70051,KOCIDE 3000-O,Certis USA LLC,Chemigation,,0.5,lb/acre,1.75,lb/acre,,48,0
a1Y4W000003eUq4UAE,,Idaho,Field Fungicide,91411-11-70051,KOCIDE 3000-O,Certis USA LLC,Foliar,,0.5,lb/acre,1.75,lb/acre,,48,0
a1Y4W000003eUq4UAE,,Washington,Field Fungicide,91411-11-70051,KOCIDE 3000-O,Certis USA LLC,Chemigation,,0.5,lb/acre,1.75,lb/acre,,48,0
a1Y4W000003eUq4UAE,,Washington,Field Fungicide,91411-11-70051,KOCIDE 3000-O,Certis USA LLC,Foliar,,0.5,lb/acre,1.75,lb/acre,,48,0
a1Y4W000003eUq4UAE,,Wisconsin,Field Fungicide,91411-11-70051,KOCIDE 3000-O,Certis USA LLC,Chemigation,,0.5,lb/acre,1.75,lb/acre,,48,0
a1Y4W000003eUq4UAE,,Wisconsin,Field Fungicide,91411-11-70051,KOCIDE 3000-O,Certis USA LLC,Foliar,,0.5,lb/acre,1.75,lb/acre,,48,0
a1Y4W000002lge4UAA,United States,,Field Fungicide,91411-12-70051,KOCIDE HCU,Certis USA LLC,Foliar,Dry,1,lb/acre,4,lb/acre,,48,0
a1Y4W000004CxHDUA0,,Idaho,Field Fungicide,91411-7-70051,MANKOCIDE,"CERTIS USA, LLC",Foliar,Dry,1.5,lb/acre,5,lb/acre,,24,14
a1Y4W000004CxHDUA0,,Maine,Field Fungicide,91411-7-70051,MANKOCIDE,"CERTIS USA, LLC",Foliar,Dry,1.5,lb/acre,5,lb/acre,,24,3
a1Y4W000004CxHDUA0,,Washington,Field Fungicide,91411-7-70051,MANKOCIDE,"CERTIS USA, LLC",Foliar,Dry,1.5,lb/acre,5,lb/acre,,24,14
a1Y4W000004CxHDUA0,,Wisconsin,Field Fungicide,91411-7-70051,MANKOCIDE,"CERTIS USA, LLC",Foliar,Dry,1.5,lb/acre,5,lb/acre,,24,3
a1YOF000000g6iX2AQ,United States,,Nematicide,92032-1,NEMASAN,,Foliar,Liquid,1,pt/acre,2,qt/acre,,4,
a1YOF000000g6iX2AQ,United States,,Nematicide,92032-1,NEMASAN,,Furrow,Liquid,1,pt/acre,2,qt/acre,,4,
a1YOF000000g6iX2AQ,United States,,Nematicide,92032-1,NEMASAN,,Soil Incorporated,Liquid,1,pt/acre,2,qt/acre,,4,
a1Y4W000002lTWkUAM,United States,,Field Fungicide - 34inch Spacing,92647-2-92488,MAZOLIN FUNGICIDE,AgBiome Innovations,Furrow,Liquid,6.15,fl oz/acre,12.3,fl oz/acre,,4,14
a1Y4W000002lTWkUAM,United States,,Field Fungicide - 36inch Spacing,92647-2-92488,MAZOLIN FUNGICIDE,AgBiome Innovations,Furrow,Liquid,5.808,fl oz/acre,11.616,fl oz/acre,,4,14
a1Y4W000002lqYzUAI,,Idaho,Field Herbicide - Pre-emergence,93033-1,GLYPEX 5 EXTRA,"APEX Ag Chem, Inc.",Ground,Liquid,12,fl oz/acre,7.5,pt/acre,,4,14
a1Y4W000002lqYzUAI,,Idaho,Field Herbicide - Pre-plant,93033-1,GLYPEX 5 EXTRA,"APEX Ag Chem, Inc.",Ground,Liquid,12,fl oz/acre,7.5,pt/acre,,4,14
a1Y4W000002lqYzUAI,United States,Washington,Field Herbicide - Pre-emergence,93033-1,GLYPEX 5 EXTRA,"APEX Ag Chem, Inc.",Ground,Liquid,12,fl oz/acre,7.5,pt/acre,,4,14
